publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p790497,earthquake,2024-10-19T11:37:25.436Z,2024-10-19T12:27:21.331Z,175.66778564453125,-39.4977912902832,0.7536494749030812,9.814718246459961,MLv,,LOCSAT,confirmed,manual,iasp91,28,18,3,0.11226395517587662,95.98558044433594,0.39956390716833423,0.4312333013099515
2024p790345,earthquake,2024-10-19T10:16:00.725Z,2024-10-19T11:15:58.206Z,176.19349670410156,-38.08030700683594,1.4645709767521007,159.17498779296875,MLv,,LOCSAT,confirmed,manual,iasp91,25,16,5,0.6025100350379944,133.74073791503906,0.621839018257675,0.13920313382749044
2024p790326,earthquake,2024-10-19T10:06:09.720Z,2024-10-19T11:51:53.165Z,177.17861938476562,-37.183013916015625,2.2339196595410633,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,18,6,0.7471204996109009,169.7456283569336,0.640518251106877,0.14078555510191182
2024p790272,earthquake,2024-10-19T09:37:13.786Z,2024-10-19T09:54:13.756Z,176.238525390625,-38.478416442871094,1.255267779543889,78.66485595703125,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,4,0.3813649117946625,134.93517303466797,0.5416893746767756,0.4004016747586352
2024p790241,earthquake,2024-10-19T09:20:41.434Z,2024-10-19T10:14:11.944Z,175.18865966796875,-39.28097152709961,1.4632098678261842,20.817232131958008,MLv,,LOCSAT,confirmed,manual,iasp91,37,20,10,0.12268101423978806,55.07038879394531,0.4692275030639806,0.18045030718605443
2024p790195,earthquake,2024-10-19T08:56:07.423Z,2024-10-19T09:07:12.309Z,177.49798583984375,-36.77542495727539,3.315030471532521,186.27743530273438,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,33,1.0048853158950806,241.44415283203125,0.4519597757129186,0.318374209392245
2024p790169,earthquake,2024-10-19T08:42:37.202Z,2024-10-19T08:47:51.773Z,176.4027557373047,-37.964717864990234,1.71378101308376,133.43470764160156,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,4,0.631263017654419,256.4214630126953,0.5027671331961222,0.3276577637185313
2024p789818,earthquake,2024-10-19T05:35:18.846Z,2024-10-19T08:51:44.543Z,175.82220458984375,-38.330848693847656,2.0856952258622012,171.18606567382812,M,,LOCSAT,confirmed,manual,iasp91,24,18,12,0.6852891445159912,234.5264434814453,0.7466408606411787,0
2024p789670,earthquake,2024-10-19T04:16:40.830Z,2024-10-19T07:27:31.489Z,175.55435180664062,-38.74736022949219,1.6293200612278096,117.17623901367188,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,1,0.4291667640209198,232.5507507324219,0.6365131854877482,0
2024p789575,earthquake,2024-10-19T03:25:13.179Z,2024-10-19T07:37:42.511Z,176.37411499023438,-37.82326126098633,2.035557195468405,99.84266662597656,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,2,0.7265572547912598,260.84169006347656,0.4034247976814707,0.3823893941969928
2024p789381,earthquake,2024-10-19T01:42:54.773Z,2024-10-19T08:07:56.072Z,175.7397003173828,-39.28583908081055,0.22378577691349433,21.70012664794922,MLv,,LOCSAT,confirmed,manual,iasp91,15,9,2,0.06882736086845398,183.76522827148438,0.5322127732260885,0.22065559580453054
2024p789168,earthquake,2024-10-18T23:48:56.850Z,2024-10-19T00:05:16.709Z,175.34164428710938,-38.96286392211914,1.5576701658215695,107.94823455810547,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.1313919723033905,230.99427032470703,0.637559865032542,0.4567568667634292
2024p788749,earthquake,2024-10-18T20:05:37.308Z,2024-10-19T08:01:06.483Z,175.38372802734375,-39.23368835449219,0.6410811701681435,11.7953462600708,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.06263716518878937,163.9994659423828,0.37947105206151416,0.16989381780416327
2024p788672,earthquake,2024-10-18T19:24:24.297Z,2024-10-18T19:31:40.635Z,175.6804962158203,-38.13326644897461,2.717218189748831,257.0497131347656,MLv,,LOCSAT,confirmed,manual,iasp91,40,33,30,0.90744948387146,143.53515625,0.4162954047141593,0.3362190577435958
2024p788607,earthquake,2024-10-18T18:49:48.976Z,2024-10-18T19:28:19.557Z,176.75474548339844,-37.7937126159668,1.6735937307516597,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,7,0.16610391438007355,126.37456512451172,0.3838202394210286,0.22928412695080475
2024p788410,earthquake,2024-10-18T17:05:12.426Z,2024-10-18T17:58:24.324Z,175.97950744628906,-38.82851791381836,1.3510034310200447,6.457974910736084,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.05585788190364838,96.98975372314453,0.19306902434966994,0.3033112735520406
2024p788399,earthquake,2024-10-18T16:59:48.957Z,2024-10-18T17:45:48.403Z,176.55010986328125,-38.05515670776367,1.3123258522557324,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,5,0.10580939799547195,67.72102534770966,0.15190295374059348,0.17057101660951235
2024p788316,earthquake,2024-10-18T16:15:11.112Z,2024-10-18T16:49:06.942Z,175.86172485351562,-39.32773208618164,1.152321787326081,50.23728942871094,MLv,,LOCSAT,confirmed,manual,iasp91,32,23,9,0.11554937064647675,52.83943176269531,0.33683800844945927,0.2512475707006368
2024p788252,earthquake,2024-10-18T15:41:11.297Z,2024-10-18T16:36:31.790Z,175.60357666015625,-39.29413986206055,0.2513287144995751,22.76729965209961,MLv,,LOCSAT,confirmed,manual,iasp91,22,14,5,0.016441170126199722,78.15557479858398,0.5621540164781821,0.21762298634501914
2024p788204,earthquake,2024-10-18T15:15:17.689Z,2024-10-18T16:29:01.510Z,177.13645935058594,-37.06376266479492,1.7241413634575604,143.22991943359375,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,3,0.861583411693573,286.9157257080078,0.4885765911082349,0.11786965696820587
