publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p774663,earthquake,2024-10-13T15:00:59.668Z,2024-10-13T16:27:53.208Z,178.54507446289062,-38.45068359375,1.8675656602621022,28.59220886230469,MLv,,LOCSAT,confirmed,manual,iasp91,13,8,7,0.2670586109161377,260.80580139160156,0.2538986330029017,0.1863846014273607
2024p774459,earthquake,2024-10-13T13:11:56.526Z,2024-10-13T16:45:18.526Z,178.22564697265625,-38.033164978027344,1.6479394418857147,32.81818389892578,MLv,,LOCSAT,confirmed,manual,iasp91,19,10,5,0.04570619016885757,111.92111206054688,0.2701519166505446,0.22368792229347478
2024p774003,earthquake,2024-10-13T09:09:18.320Z,2024-10-13T12:49:48.735Z,177.9310760498047,-38.28546142578125,1.3197531925348427,28.09658432006836,MLv,,LOCSAT,confirmed,manual,iasp91,12,7,4,0.11532432585954666,82.0518913269043,0.3744495688735051,0.16915566205465274
2024p773879,earthquake,2024-10-13T08:04:18.755Z,2024-10-13T08:12:15.131Z,178.47238159179688,-38.32806396484375,2.6391857620078754,20.409286499023438,MLv,,LOCSAT,confirmed,manual,iasp91,26,19,7,0.142123281955719,222.79428100585938,0.5041075265332238,0.2718349747208547
2024p772949,earthquake,2024-10-12T23:47:41.832Z,2024-10-13T00:31:42.992Z,177.97344970703125,-38.713111877441406,1.7512665042136348,22.61310386657715,MLv,,LOCSAT,confirmed,manual,iasp91,27,15,4,0.1654314249753952,197.9965199828148,0.4087643776855123,0.18297914785434252
2024p772698,earthquake,2024-10-12T21:33:58.979Z,2024-10-18T01:29:38.582Z,177.95648193359375,-38.71797561645508,2.672475810460779,25.53636360168457,MLv,,LOCSAT,confirmed,manual,iasp91,36,20,18,0.06898123025894165,136.80491256713867,0.5005982064815053,0.20686215884468853
2024p772656,earthquake,2024-10-12T21:11:08.456Z,2024-10-18T01:40:50.486Z,177.96261596679688,-38.724632263183594,2.8518217253834353,25.610239028930664,MLv,,LOCSAT,confirmed,manual,iasp91,37,21,22,0.06880638003349304,145.39822387695312,0.5034750836659673,0.21722754883621365
2024p772167,earthquake,2024-10-12T16:50:57.069Z,2024-10-12T21:31:02.939Z,178.57994079589844,-38.39933395385742,1.9927031991641868,27.58506774902344,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,7,0.22097621858119965,238.7309265136719,0.29087872172747875,0.1475939705998519
2024p771418,earthquake,2024-10-12T10:11:56.572Z,2024-10-18T01:44:35.651Z,178.80174255371094,-37.22869873046875,2.844340308781508,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,7,0.5160972476005554,268.0696716308594,0.575188060744739,0.12453152939786673
2024p770132,earthquake,2024-10-11T22:46:45.114Z,2024-10-12T00:06:53.677Z,178.13497924804688,-38.18601608276367,1.7765091984906554,17.758207321166992,MLv,,LOCSAT,confirmed,manual,iasp91,18,10,8,0.12217967212200165,128.98175048828125,0.6369917900458718,0.24952578343957396
2024p770083,earthquake,2024-10-11T22:20:44.710Z,2024-10-11T22:35:57.011Z,177.95533752441406,-38.85184860229492,2.3292041445579375,22.291828155517578,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,8,0.09028992801904678,216.8201369047165,0.35832856452576256,0.15268198071802028
2024p769199,earthquake,2024-10-11T14:29:33.634Z,2024-10-11T16:07:55.813Z,178.19515991210938,-37.540775299072266,2.140278417184162,27.576446533203125,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.09114935249090195,227.04872131347656,0.4337500156061239,0.26998653765221875
2024p768807,earthquake,2024-10-11T11:00:52.811Z,2024-10-11T15:32:21.948Z,177.52450561523438,-38.066864013671875,2.1234831215083134,34.376243591308594,MLv,,LOCSAT,confirmed,manual,iasp91,22,14,13,0.15784068405628204,135.57961654663086,0.4102934840465526,0.14103351503650682
2024p767963,earthquake,2024-10-11T03:30:44.806Z,2024-10-17T22:40:26.656Z,178.40359497070312,-37.920284271240234,2.869341896274744,15.446950912475586,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,16,0.10141097009181976,143.491153717041,0.6816916867760279,0.1667527517376046
2024p767927,earthquake,2024-10-11T03:11:31.717Z,2024-10-17T22:36:53.029Z,178.40013122558594,-37.907005310058594,2.824557389883067,10.1256685256958,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,20,0.08853378891944885,187.1176815032959,0.71492935370732,0.1690274191178182
2024p766331,earthquake,2024-10-10T13:01:10.171Z,2024-10-10T15:06:36.110Z,178.53627014160156,-38.357025146484375,2.357924726667392,19.625734329223633,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,6,0.18578606843948364,232.10728454589844,0.5386963953431448,0.12370561484821596
2024p766242,earthquake,2024-10-10T12:14:29.321Z,2024-10-10T12:18:33.821Z,177.78018188476562,-38.5864143371582,2.053089554507557,27.463708877563477,MLv,,LOCSAT,confirmed,manual,iasp91,30,20,9,0.12003403902053833,73.28962707519531,0.39911438562546,0.17648075441158084
2024p766158,earthquake,2024-10-10T11:29:04.090Z,2024-10-10T14:56:11.983Z,178.9125213623047,-38.234535217285156,2.2665240316704467,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,4,0.5416554808616638,277.8391418457031,0.5843239500542233,0.12171080917165364
2024p766046,earthquake,2024-10-10T10:29:23.899Z,2024-10-10T15:49:17.863Z,179.17079162597656,-37.82221984863281,2.220690767605894,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,10,4,0.5986132025718689,326.01280212402344,0.7352000418824932,0.26310154380945466
2024p765333,earthquake,2024-10-10T04:09:38.114Z,2024-10-17T20:10:01.031Z,178.24949645996094,-36.949432373046875,3.4255621762651107,66.32908630371094,MLv,,LOCSAT,confirmed,manual,iasp91,29,19,39,0.6134122014045715,235.8885040283203,0.5098428232736214,0.2097105368946081
2024p764306,earthquake,2024-10-09T19:02:40.843Z,2024-10-15T02:08:15.809Z,178.78013610839844,-37.16961669921875,2.6962055484718586,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,4,0.5440066456794739,325.60630798339844,0.8896403418863791,0.11707724802326598
2024p763724,earthquake,2024-10-09T13:52:24.887Z,2024-10-09T16:23:34.880Z,177.46826171875,-38.746334075927734,1.631323665675429,48.9616584777832,MLv,,LOCSAT,confirmed,manual,iasp91,24,14,1,0.1063137948513031,69.71727752685547,0.3721212940191683,0
2024p763342,earthquake,2024-10-09T10:28:45.381Z,2024-10-09T12:26:18.210Z,178.6734161376953,-38.45854949951172,2.6071128271061346,26.792076110839844,MLv,,LOCSAT,confirmed,manual,iasp91,25,15,4,0.30498600006103516,251.74952697753906,0.3347082705354317,0.4876882700383659
2024p763100,earthquake,2024-10-09T08:20:02.633Z,2024-10-09T08:45:58.187Z,177.77249145507812,-38.92847442626953,1.965756238759481,18.108110427856445,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,7,0.08662102371454239,133.4103012084961,0.36487477465308726,0.2155302763524372
2024p762470,earthquake,2024-10-09T02:44:04.203Z,2024-10-09T03:12:11.932Z,177.61941528320312,-38.921051025390625,1.7871069054210258,24.046165466308594,MLv,,LOCSAT,confirmed,manual,iasp91,22,13,4,0.1090940460562706,85.271484375,0.2581757181085549,0.07729809873675171
2024p761324,earthquake,2024-10-08T16:34:42.780Z,2024-10-08T16:52:36.283Z,177.79872131347656,-38.410125732421875,1.3277681682829456,27.115232467651367,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,4,0.04869512468576431,79.58697128295898,0.33904819727722735,0.42995854299953684
2024p758577,earthquake,2024-10-07T16:09:59.245Z,2024-10-07T17:00:51.347Z,177.69178771972656,-38.58509063720703,1.4147207061722051,16.003135681152344,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,7,0.13254301249980927,114.3273162841797,0.39820923267818026,0.1946920105331726
2024p758431,earthquake,2024-10-07T14:52:05.641Z,2024-10-07T15:17:56.898Z,178.1933135986328,-37.973140716552734,1.7346798165470598,26.167701721191406,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,8,0.11044590920209885,104.0264892578125,0.33591934305497484,0.22494408246896963
2024p758319,earthquake,2024-10-07T13:52:28.681Z,2024-10-07T14:01:09.913Z,178.6234588623047,-37.016387939453125,2.5700523941387914,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,5,0.6006253361701965,259.3627014160156,0.793450788840167,0.08518695991069906
2024p758184,earthquake,2024-10-07T12:40:59.211Z,2024-10-13T22:11:31.690Z,179.30117797851562,-37.520660400390625,2.972920092985911,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,9,0.7637792229652405,230.6673126220703,0.5593126344973012,0.11420030289951522
2024p755644,earthquake,2024-10-06T14:07:36.812Z,2024-10-06T16:26:54.638Z,178.8423309326172,-37.014305114746094,2.5854612830187595,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,12,0.6940548419952393,287.6390075683594,0.7899599617612874,0.10729478243601874
2024p754136,earthquake,2024-10-06T00:43:49.401Z,2024-10-06T00:55:19.715Z,178.71238708496094,-38.95307922363281,2.628450247832416,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,24,14,0.6129088997840881,244.24517822265625,0.5871513910308999,0.17395439171970628
