publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p693753,earthquake,2024-09-13T16:31:53.027Z,2024-09-13T16:37:12.105Z,168.3724822998047,-44.51869583129883,2.384484981942111,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,3,0.3465304374694824,189.60088348388672,0.767150577801218,0
2024p692481,earthquake,2024-09-13T05:14:23.335Z,2024-09-22T21:24:16.223Z,166.62664794921875,-45.74783706665039,2.802299124413029,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,3,0.4201944172382355,210.59664916992188,0.8088935266490451,0.3591857129511936
2024p687937,earthquake,2024-09-11T12:52:58.728Z,2024-09-11T13:02:39.851Z,167.51983642578125,-45.04301071166992,2.216864417256828,89.90628051757812,MLv,,LOCSAT,confirmed,manual,iasp91,21,12,1,0.39932963252067566,157.3614845275879,0.561336329910286,0
2024p679367,earthquake,2024-09-08T08:46:54.978Z,2024-09-08T09:32:13.827Z,167.42662048339844,-45.10517501831055,2.3906857973471403,96.82806396484375,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,2,0.3737836480140686,191.51679611206055,0.5283810272371031,0.0965627600338972
2024p678327,earthquake,2024-09-07T23:32:55.257Z,2024-09-07T23:41:42.005Z,168.62075805664062,-44.471988677978516,2.5734183743130346,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,5,0.4158882796764374,115.81807708740234,0.528503695473295,0.1589424310561515
2024p676607,earthquake,2024-09-07T08:16:35.055Z,2024-09-13T00:00:45.613Z,167.50906372070312,-45.14419937133789,2.730393746523532,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,14,1,0.31023016571998596,139.69112014770508,0.7140376491198486,0
2024p676207,earthquake,2024-09-07T04:43:29.238Z,2024-09-07T05:08:49.103Z,168.73388671875,-44.76298522949219,2.399800517139914,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,2,0.21188291907310486,84.51880121231079,0.4003800972820714,0.2733706930882807
2024p674022,earthquake,2024-09-06T09:19:12.600Z,2024-09-06T12:24:25.415Z,167.35704040527344,-45.14311218261719,2.4507129691296257,103.91483306884766,MLv,,LOCSAT,confirmed,manual,iasp91,23,13,2,0.3522278368473053,196.30634689331055,0.4555526183279197,0.15682561217770308
2024p673923,earthquake,2024-09-06T08:26:35.387Z,2024-09-06T09:00:33.597Z,167.54312133789062,-45.06075286865234,1.5527071841264004,93.9873046875,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,2,0.4736661612987518,181.14210510253906,0.8322547032296171,0.03389411594169202
2024p673527,earthquake,2024-09-06T04:55:39.813Z,2024-09-12T22:12:34.776Z,167.29898071289062,-45.36907196044922,3.069216640720319,81.57721710205078,MLv,,LOCSAT,confirmed,manual,iasp91,30,18,5,0.14015446603298187,100.10274124145508,0.7957329204280227,0.512027621096551
