publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2024p789775,earthquake,2024-10-19T05:12:21.616Z,2024-10-19T05:18:24.728Z,174.3795928955078,-39.471214294433594,2.2296957960215087,125.5220489501953,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,16,0.5470067262649536,195.51906967163086,0.4591340097552353,0.1949458348500824
2024p789430,earthquake,2024-10-19T02:08:26.822Z,2024-10-19T07:50:49.778Z,174.1748504638672,-39.744049072265625,2.076254117949745,202.433837890625,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,2,1.0740913152694702,276.0751953125,0.3603377908609612,0.3056834841880108
2024p789298,earthquake,2024-10-19T00:58:20.262Z,2024-10-19T01:09:59.482Z,175.01292419433594,-39.206275939941406,1.443512354628496,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,7,0.21407891809940338,175.60468292236328,0.23184410586817394,0.20131426452210577
2024p788519,earthquake,2024-10-18T18:03:17.780Z,2024-10-18T19:20:29.801Z,174.33885192871094,-40.25325393676758,2.1953397033784627,58.52099227905273,MLv,,LOCSAT,confirmed,manual,iasp91,31,22,16,0.6334818005561829,88.03904724121094,0.3971569284720036,0.2962432739098182
2024p787153,earthquake,2024-10-18T05:55:15.253Z,2024-10-18T08:16:11.767Z,174.094482421875,-40.04006576538086,2.331223689864942,85.66483306884766,MLv,,LOCSAT,confirmed,manual,iasp91,26,19,13,0.6419098377227783,108.76193237304688,0.5803886148969577,0.21160837420823642
2024p786887,earthquake,2024-10-18T03:33:53.438Z,2024-10-18T08:06:14.874Z,174.45411682128906,-39.74641799926758,1.6236626418574525,98.69075775146484,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,3,0.5652378797531128,137.64889526367188,0.5448052903924798,0.15642405940116536
2024p786225,earthquake,2024-10-17T21:41:07.278Z,2024-10-17T22:27:23.314Z,174.44827270507812,-39.36558532714844,2.968652357813506,138.76522827148438,MLv,,LOCSAT,confirmed,manual,iasp91,28,22,22,0.10087210685014725,38.75651550292969,0.4060746339008354,0.21559797106153109
2024p785339,earthquake,2024-10-17T13:48:50.669Z,2024-10-17T15:36:27.366Z,174.06143188476562,-39.75437545776367,2.255123065548734,106.99581146240234,MLv,,LOCSAT,confirmed,manual,iasp91,28,18,12,0.357087105512619,115.66824340820312,0.5853574134930108,0.19139097861943255
2024p785228,earthquake,2024-10-17T12:49:46.383Z,2024-10-17T12:59:40.338Z,174.92120361328125,-38.950557708740234,2.42132638693182,210.03564453125,MLv,,LOCSAT,confirmed,manual,iasp91,29,26,13,0.21489699184894562,137.197998046875,0.44059273430202406,0.4631397878768373
2024p783428,earthquake,2024-10-16T20:50:37.110Z,2024-10-16T21:16:53.127Z,175.08206176757812,-39.30356979370117,1.4882140248648215,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,6,0.3086053133010864,211.8381805419922,0.2435572680717612,0.36111400760892903
2024p782504,earthquake,2024-10-16T12:38:28.811Z,2024-10-16T14:48:38.545Z,175.14825439453125,-39.04399108886719,1.6714216131776025,94.38427734375,MLv,,LOCSAT,confirmed,manual,iasp91,24,20,1,0.2269871383905411,197.57379150390625,0.6002737748662738,0
2024p782031,earthquake,2024-10-16T08:26:01.409Z,2024-10-16T08:40:40.846Z,174.4335174560547,-39.39896774291992,2.373832323843695,138.33792114257812,MLv,,LOCSAT,confirmed,manual,iasp91,41,32,13,0.06564704328775406,80.10544776916504,0.36155193115468093,0.22005794574551377
